MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,IncomeCategory,RoomsPerPerson,BedroomRatio,DistToSF,DistToLA,AgeCategory_encoded,Region_North,Region_South
3.2031,43.0,4.326704545454546,1.0738636363636365,1338.0,3.801136363636364,34.08,-118.16,2,1.1382660687593422,0.24819435325016415,561.9034183329528,8.306474004725661,2.0,0,1
3.6548,29.0,4.6434540389972145,0.9916434540389972,2919.0,4.0654596100278555,34.3,-118.42,2,1.1421719767043508,0.21355728854229153,527.727539585903,31.972867094854703,1.0,0,1
5.2449,22.0,5.9309927360774815,1.0254237288135593,1701.0,2.059322033898305,38.57,-121.37,3,2.8800705467372136,0.17289242702592367,127.4021350786705,575.0808750404434,1.0,1,0
8.0483125,8.0,8.105882352941176,1.008823529411765,1045.0,3.073529411764706,33.07,-117.07,5,2.637320574162679,0.12445573294629901,712.9271665284067,154.1249653283464,0.0,0,1
2.1458,29.0,5.848484848484849,1.1717171717171715,218.0,2.202020202020202,36.18,-120.43,2,2.6559633027522938,0.20034542314335055,250.34849870162284,309.0488786238894,1.0,0,0
3.9352,25.0,5.071492403932083,1.093833780160858,3140.0,2.9642537980339587,33.94,-118.16,2,1.7108833283087128,0.21568281938325992,573.602630379111,14.669435549776349,1.0,0,1
3.15,14.0,6.364341085271318,1.2331323610361724,477.0,3.697674418604651,40.69,-121.83,2,1.721174004192872,0.1937564854734059,328.09291686757524,803.051570052002,1.0,1,0
3.3036,26.0,5.45303867403315,1.0055248618784531,1002.0,2.7679558011049723,38.36,-121.82,2,1.970059880239521,0.1843971631205674,83.58311205933548,576.4282231075674,1.0,1,0
2.3347,36.0,4.4760994263862335,0.994263862332696,2138.0,4.087954110898662,34.05,-117.66,2,1.0949485500467726,0.22212729602733874,595.8764135290176,53.77634415829464,2.0,0,1
3.4083,36.0,5.43298969072165,0.9896907216494846,832.0,2.859106529209622,38.53,-121.42,2,1.9002403846153846,0.18216318785578747,121.18615906983108,573.4446254381708,2.0,1,0
1.5026,38.0,3.1928166351606806,0.994328922495274,1071.0,2.0245746691871456,38.43,-122.71,1,1.57703081232493,0.31142687981053874,77.15412845647013,630.2156160234899,2.0,1,0
5.7211,23.0,6.46509009009009,1.1396396396396395,1843.0,2.0754504504504503,37.43,-122.21,3,3.115029842647857,0.17627591012018812,42.55709979185373,518.7500487528533,1.0,0,0
4.5833,25.0,6.354216867469879,1.1132530120481927,965.0,2.325301204819277,33.82,-118.06,3,2.7326424870466317,0.1751990898748578,589.739973246078,30.884410790939686,1.0,0,1
4.0929,33.0,4.73953488372093,0.8883720930232558,938.0,4.362790697674418,37.34,-121.84,3,1.0863539445628998,0.1874386653581943,70.33506102702742,488.914363432084,2.0,0,0
3.2469,33.0,4.560301507537688,1.0050251256281406,2257.0,2.835427135678392,34.08,-117.87,2,1.6083296411165262,0.22038567493112945,580.0179149733087,34.56111957963148,2.0,0,1
3.6949,4.0,5.733651226158038,1.1287465940054495,3140.0,3.154632152588556,35.14,-118.48,2,1.8175340099330597,0.1968634905548295,458.141024687624,122.87631269821529,0.0,0,0
1.7325,36.0,2.6145339652448656,1.0900473933649288,1957.0,3.091627172195893,34.1,-118.32,1,0.8456821665815022,0.4169184290030211,550.4996581016429,8.811054590715747,2.0,0,1
3.3844,6.0,5.420807453416149,1.0201863354037266,2075.0,3.222049689440994,37.67,-120.93,2,1.6824096385542169,0.1881982240045832,131.51464125719446,469.44581276561775,0.0,0,0
1.4497,25.0,2.7204176334106727,0.988399071925754,2860.0,3.3178654292343386,34.09,-118.3,1,0.8199300699300699,0.3633262260127932,552.5462642666826,6.675150430626212,1.0,0,1
2.6639,29.0,2.91125,1.04125,1953.0,2.44125,34.02,-118.46,2,1.1925243215565795,0.35766423357664234,548.9887925615581,20.250133812448507,1.0,0,1
1.5152,30.0,2.4255725190839694,1.0076335877862594,2019.0,3.853053435114504,37.99,-121.29,1,0.6295195641406637,0.4154209284028324,101.96379700789123,516.4300424590078,1.0,0,0
4.7475,28.0,5.325513196480938,1.064516129032258,2100.0,2.0527859237536656,37.88,-122.5,3,2.5942857142857143,0.1998898678414097,13.66339130181394,572.47686904866,1.0,0,0
3.9583,52.0,8.169811320754716,1.2331323610361724,147.0,2.7735849056603774,34.23,-118.12,2,2.9455782312925165,0.15093767929542065,552.0927562394804,22.81386803949956,2.0,0,1
4.7426,16.0,6.240196078431373,1.0514705882352942,1683.0,4.125,33.14,-117.07,3,1.512774806892454,0.16849960722702279,707.0974990902652,148.6788533895082,1.0,0,1
2.655,36.0,4.854477611940299,1.1007462686567164,2313.0,2.876865671641791,38.75,-121.3,2,1.6874189364461738,0.22674865488086088,145.96978846839295,589.5566170331699,2.0,1,0
1.8685,36.0,3.5824175824175826,1.1007326007326008,1672.0,3.062271062271062,34.04,-118.35,1,1.1698564593301437,0.3072597137014315,553.7697608546783,9.887424498879428,2.0,0,1
3.4833,15.0,5.746153846153846,0.9769230769230768,997.0,2.556410256410256,33.15,-117.13,2,2.2477432296890676,0.17001338688085674,702.5581402392843,143.88384037401147,1.0,0,1
3.3229,44.0,4.412280701754386,0.9539473684210528,1454.0,3.18859649122807,34.1,-118.11,2,1.3837689133425035,0.21620278330019882,563.3344192189062,13.412169556587674,2.0,0,1
3.6625,33.0,5.224719101123595,1.0157303370786517,1170.0,2.6292134831460676,34.08,-117.91,2,1.987179487179487,0.19440860215053765,577.4830860410709,30.893131334302357,2.0,0,1
3.9032,3.0,5.863329583802025,1.1929133858267718,3140.0,2.4926884139482564,36.85,-119.74,2,2.35221119133574,0.20345323741007196,258.30252820724604,339.32921750203093,0.0,0,0
5.3032,52.0,5.095744680851064,1.0283687943262412,980.0,3.475177304964539,34.08,-118.12,3,1.466326530612245,0.20180932498260262,564.364846402925,11.806244081655958,2.0,0,1
6.075,26.0,6.541984732824427,1.0305343511450382,778.0,2.969465648854962,37.3,-122.04,4,2.203084832904884,0.1575262543757293,62.510689024750796,497.90728172072727,1.0,0,0
4.744,48.0,7.117647058823529,1.088235294117647,610.0,2.563025210084034,37.8,-122.19,3,2.7770491803278685,0.15289256198347106,20.35107431765757,547.5396463500223,2.0,0,0
6.1504,19.0,5.71045197740113,1.07909604519774,2196.0,3.1016949152542375,37.4,-121.86,4,1.8410746812386154,0.18896858768241404,64.55495551979267,495.02741161752317,1.0,0,0
1.6953,35.0,3.7439024390243905,1.048951048951049,691.0,4.213414634146342,32.71,-117.13,1,0.8885672937771345,0.2801758502084235,739.929866293352,181.56636523820995,2.0,0,1
7.5898,25.0,7.940119760479042,1.002994011976048,1062.0,3.179640718562874,37.93,-122.01,4,2.4971751412429377,0.12631975867269987,39.868064116254516,548.2860398628953,1.0,0,0
2.3496,29.0,5.539366515837104,1.0723981900452488,3140.0,3.822624434389141,38.47,-121.49,2,1.4491003787878785,0.1935958176768502,112.17606710542118,570.8883465314508,1.0,1,0
4.5833,21.0,7.2784313725490195,1.0823529411764703,863.0,3.384313725490196,34.28,-119.04,3,2.15063731170336,0.1487068965517241,493.24811519258964,77.51790574411781,1.0,0,1
6.7206,26.0,6.889980353634577,1.005893909626719,1712.0,3.3634577603143416,37.62,-122.45,4,2.048481308411215,0.1459937268320502,17.433238033811566,548.6548537783857,1.0,0,0
2.8448,43.0,3.8192182410423454,1.01628664495114,1439.0,2.3436482084690553,37.76,-122.51,2,1.629603891591383,0.26609808102345417,8.134251752310098,563.4459731639441,2.0,0,0
1.8355,29.0,4.487364620938628,1.1263537906137184,836.0,3.0180505415162453,36.68,-119.76,1,1.486842105263158,0.251005631536605,265.0555446529326,322.9165861145961,1.0,0,0
3.8,36.0,4.601466992665037,1.1075794621026895,1005.0,2.45721271393643,34.26,-118.31,2,1.872636815920398,0.24070138150903295,537.7953424722494,23.89808654820191,2.0,0,1
1.9375,43.0,5.239669421487603,1.0964187327823691,1153.0,3.1763085399449036,33.99,-118.29,1,1.6496097137901127,0.2092534174553102,561.5864590129746,8.126723466045242,2.0,0,1
3.0122,16.0,4.7981330221703615,1.02683780630105,2821.0,3.29171528588098,33.93,-117.46,2,1.4576391350584899,0.21400778210116728,618.3325394288329,73.51916474503014,1.0,0,1
5.5922,21.0,6.16728624535316,1.0743494423791822,1273.0,2.366171003717472,32.99,-117.27,3,2.606441476826394,0.17420132610006028,707.5661578792354,148.65098896293117,1.0,0,1
1.23,47.0,5.36734693877551,1.0081632653061223,785.0,3.204081632653061,34.03,-118.31,1,1.6751592356687899,0.18783269961977184,557.003536294115,6.588792139589687,2.0,0,1
3.5189,29.0,5.489010989010989,1.0274725274725274,1786.0,2.4532967032967035,39.82,-121.68,2,2.2374020156774916,0.18718718718718716,236.25736932241827,710.2008236066781,1.0,1,0
3.5056,23.0,3.720532319391635,0.9828897338403042,1454.0,2.76425855513308,33.75,-118.3,2,1.345942228335626,0.26417986714358715,581.6238890269879,34.002462373160775,1.0,0,1
2.4135,27.0,2.258771929824561,0.881578947368421,397.0,1.7412280701754386,34.02,-118.4,2,1.2972292191435768,0.39029126213592236,552.5108481443843,14.840739548826392,1.0,0,1
3.4821,9.0,5.363537710255019,1.0151926207270754,3140.0,2.914812805208898,37.52,-120.86,2,1.8400967982129564,0.1892766818411735,140.18659558595905,452.0350868414185,0.0,0,0
3.7364,34.0,4.9593147751606,1.0235546038543897,1524.0,3.26338329764454,37.53,-122.04,2,1.5196850393700787,0.20639032815198616,43.09506288369059,516.4172226490972,2.0,0,0
2.875,26.0,3.980494148244474,1.0975292587776333,2135.0,2.776332899869961,33.79,-118.16,2,1.433723653395785,0.27572688663835343,586.3366149251228,30.160851329177962,1.0,0,1
6.37,29.0,6.129032258064516,0.9262672811059908,658.0,3.032258064516129,33.78,-117.96,4,2.021276595744681,0.1511278195488722,599.1383023920775,40.01779354109255,1.0,0,1
1.473,35.0,3.0697674418604652,1.0734883720930233,3120.0,2.902325581395349,37.33,-121.88,1,1.0576923076923077,0.3496969696969697,68.61761473991923,490.50635748089246,2.0,0,0
3.6458,37.0,5.182080924855492,1.0520231213872833,1534.0,4.433526011560693,37.63,-122.08,2,1.16883963494133,0.2030117122141662,33.92911793665083,527.0060512278909,2.0,0,0
1.7885,36.0,5.151724137931034,1.2331323610361724,338.0,2.331034482758621,37.95,-121.32,1,2.2100591715976328,0.23936304196819946,98.45660866432576,514.1488557405934,2.0,0,0
1.0,33.0,4.140939597315437,1.048951048951049,777.0,2.6073825503355703,33.19,-115.46,1,1.5881595881595885,0.25331232786662283,810.1183645572161,274.99377537112383,2.0,0,1
3.6618,23.0,4.591633466135458,1.0717131474103585,2493.0,4.550009016902082,33.72,-117.89,2,1.0091482124713935,0.2334056399132321,608.4183887493575,49.29971848426373,1.0,0,1
2.4599,17.0,3.3465798045602604,1.0514657980456026,3140.0,3.221498371335505,34.06,-118.12,2,1.0388270980788674,0.3141911621569009,566.0181136147318,11.428676981610858,1.0,0,1
2.9243,35.0,5.745819397993311,1.1538461538461535,698.0,2.3344481605351173,39.46,-123.8,2,2.461318051575931,0.20081490104772987,222.47044553704112,778.4962553601003,2.0,1,0
5.2088,52.0,5.76008064516129,0.9455645161290324,1431.0,2.8850806451612905,37.73,-122.46,3,1.996505939902166,0.16415820791039554,6.1373956786015,557.9895485175466,2.0,0,0
4.4472,18.0,5.445179584120983,1.0047258979206048,2763.0,2.611531190926276,34.04,-117.25,3,2.085052479189287,0.18451657698316262,623.6902660561784,91.5639539428949,1.0,0,1
4.0844,12.0,5.0732984293193715,1.023560209424084,2146.0,2.80890052356021,38.34,-122.69,3,1.8061509785647714,0.20175438596491235,67.1542924844891,621.5214012556052,1.0,1,0
5.1155,35.0,3.8880778588807785,0.9683698296836984,782.0,1.902676399026764,33.6,-117.87,3,2.043478260869565,0.24906132665832295,619.7611162047176,60.99111558178945,2.0,0,1
3.6154,52.0,5.616016427104722,1.1478439425051334,1076.0,2.209445585215606,38.06,-122.21,2,2.5418215613382897,0.20438756855575868,36.638894631186176,570.5930120249828,2.0,1,0
8.0483125,7.0,7.364768683274021,0.9679715302491104,1843.0,3.2793594306049823,36.86,-119.77,5,2.245794899620184,0.13143271321575262,255.4121846272647,341.436031852967,0.0,0,0
4.9562,33.0,4.69119579500657,1.0197109067017085,1922.0,2.5256241787122207,37.34,-121.98,3,1.8574401664932363,0.21736694677871152,61.95770031974722,497.3940956981604,2.0,0,0
2.7535,24.0,3.2184412733260155,1.048298572996707,3140.0,4.550009016902082,33.74,-117.9,2,0.7073483286231645,0.3257162346521146,606.1323536280062,47.026079945162245,1.0,0,1
3.1305,25.0,4.310077519379845,1.124031007751938,985.0,1.9089147286821704,33.64,-117.92,2,2.2578680203045685,0.26079136690647486,613.375745845674,54.721634367666304,1.0,0,1
1.24,24.0,2.967984934086629,1.0922787193973635,1630.0,3.0696798493408664,34.41,-119.86,1,0.9668711656441717,0.36802030456852797,439.13456924745964,153.82372911862288,1.0,0,1
2.3963,16.0,5.2531380753138075,1.153765690376569,2087.0,2.183054393305439,39.16,-121.65,2,2.406324868231912,0.21963361210673038,167.95026274728087,644.0935744198775,1.0,1,0
1.8125,23.0,4.899721448467966,1.0194986072423398,788.0,2.1949860724233985,39.77,-121.62,1,2.2322335025380706,0.20807276861853324,232.41439032100504,702.9412841488,1.0,1,0
2.3917,15.0,5.010060362173038,1.060362173038229,1229.0,2.4728370221327967,39.52,-121.36,2,2.026037428803906,0.21164658634538147,214.7471628535368,668.2112067354819,1.0,1,0
2.2328,46.0,4.890350877192983,1.0701754385964912,1985.0,4.353070175438597,34.18,-118.15,2,1.1234256926952142,0.21883408071748878,554.2857499861533,16.62378470344959,2.0,0,1
2.319,21.0,3.5901639344262297,1.024590163934426,1505.0,4.112021857923497,34.02,-118.27,2,0.8730897009966778,0.2853881278538812,560.2445564261616,4.323519292239393,1.0,0,1
2.9452,17.0,5.12933025404157,1.0538876058506543,2840.0,2.1862971516551193,38.61,-121.27,2,2.34612676056338,0.2054630046525589,136.7921403573113,574.6606657912076,1.0,1,0
5.2174,5.0,7.306956521739131,1.0782608695652174,3140.0,3.445217391304348,33.95,-117.21,3,2.1208985360928825,0.14756634535285018,633.2500500952998,95.96497311099775,0.0,0,1
2.8682,27.0,5.175531914893617,0.973404255319149,1841.0,3.2641843971631204,34.04,-117.39,2,1.5855513307984792,0.1880781089414183,614.3479983208013,78.66687365811096,1.0,0,1
2.5391,33.0,4.324324324324325,0.972972972972973,831.0,3.743243243243243,34.05,-117.66,2,1.1552346570397114,0.225,595.8764135290176,53.77634415829464,2.0,0,1
3.125,26.0,4.096774193548387,0.9496774193548388,2460.0,3.174193548387097,34.22,-119.19,2,1.290650406504065,0.23181102362204728,490.4863250026143,89.07027181846779,1.0,0,1
3.3715,52.0,5.105882352941176,1.0070588235294118,1086.0,2.5552941176470587,37.77,-122.19,2,1.9981583793738489,0.19723502304147467,20.17023630642804,545.0506780898257,2.0,0,0
4.7772,34.0,4.985915492957746,0.9753521126760564,980.0,3.4507042253521125,33.81,-117.96,3,1.4448979591836735,0.1956214689265537,596.62011761224,37.55498735785278,2.0,0,1
2.6121,26.0,3.782608695652174,1.0054347826086956,384.0,2.0869565217391304,32.75,-117.22,2,1.8125,0.2658045977011494,731.1856798080426,173.19397328931964,1.0,0,1
3.4265,52.0,4.703448275862069,1.0367816091954023,944.0,2.170114942528736,34.07,-118.36,2,2.167372881355932,0.22043010752688172,550.630506960423,10.894669263108232,2.0,0,1
3.875,27.0,3.620772946859903,1.0289855072463767,755.0,1.8236714975845412,34.14,-118.15,2,1.9854304635761586,0.28418945963975983,557.5665054022717,13.029029829790217,1.0,0,1
3.0729,37.0,5.396491228070175,1.0456140350877192,867.0,3.042105263157895,32.62,-117.09,2,1.7739331026528258,0.19375812743823145,750.0740078165543,191.9562238727377,2.0,0,1
3.2158,18.0,4.105263157894737,1.1260964912280702,1654.0,1.8135964912280704,33.92,-117.96,2,2.26360338573156,0.2743055555555555,587.4562839155907,30.00469548715411,1.0,0,1
4.8611,39.0,5.514814814814815,1.0444444444444445,743.0,2.751851851851852,33.88,-118.38,3,2.0040376850605655,0.18938885157824042,565.7218441533748,22.90494357879926,2.0,0,1
2.4792,21.0,3.752941176470588,1.2331323610361724,276.0,3.247058823529412,37.63,-120.99,2,1.1557971014492752,0.3285775883638704,126.78118699292554,468.5052856206331,1.0,0,0
4.7708,48.0,5.427777777777778,1.0777777777777775,446.0,2.477777777777778,37.77,-122.16,3,2.190582959641256,0.19856704196519953,22.80620273050782,543.2948839173082,2.0,0,0
3.0313,18.0,5.304239401496259,1.1047381546134662,1168.0,2.9127182044887783,34.88,-117.02,2,1.8210616438356162,0.2082745651151857,580.8532617743597,145.1110009808151,1.0,0,1
4.3646,41.0,4.489736070381231,1.0058651026392962,1119.0,3.281524926686217,33.88,-118.14,3,1.3681858802502231,0.22403657740039193,579.86876971696,21.403151958338093,2.0,0,1
1.3278,32.0,4.408510638297872,1.0574468085106383,2002.0,4.259574468085106,36.76,-119.75,1,1.0349650349650348,0.23986486486486489,261.77577056103445,330.5834105961808,2.0,0,0
3.1528,21.0,6.104838709677419,1.010752688172043,1145.0,3.077956989247312,36.13,-119.08,2,1.9834061135371177,0.16556583003082342,348.543078042294,243.24459102968777,1.0,0,0
4.475,36.0,5.45273631840796,1.0149253731343284,569.0,2.8308457711442787,33.91,-118.14,3,1.9261862917398944,0.18613138686131386,577.3347263585948,18.478163185575315,2.0,0,1
1.3531,20.0,2.968283582089552,1.0988805970149254,1916.0,3.574626865671642,37.98,-121.32,1,0.8303757828810021,0.3702074167190446,99.15105444116982,516.9346658438542,1.0,0,0
4.1312,35.0,5.091787439613527,0.9855072463768116,1257.0,3.036231884057971,34.08,-117.92,3,1.6770087509944311,0.1935483870967742,576.8511451467245,29.976767403492516,2.0,0,1
3.0057,22.0,6.751461988304094,1.2331323610361724,919.0,2.6871345029239766,39.24,-120.02,2,2.512513601741023,0.18264671609977087,264.80102910069076,598.1903652613288,1.0,1,0
4.3571,20.0,6.212765957446808,1.0638297872340423,1679.0,2.747954173486088,37.96,-122.1,3,2.260869565217391,0.17123287671232873,34.78088304346171,555.8812355444511,1.0,0,0
2.2727,10.0,4.934027777777778,1.0763888888888888,1443.0,2.5052083333333335,36.59,-119.61,2,1.9695079695079694,0.21815622800844475,281.59075315208656,308.20606818283704,0.0,0,0
2.2969,16.0,5.0,0.983739837398374,380.0,1.5447154471544715,33.64,-117.72,2,3.236842105263158,0.1967479674796748,625.4648901657583,66.63255894557138,1.0,0,1
4.0223,33.0,5.047520661157025,1.0289256198347108,1601.0,3.3078512396694215,34.3,-118.43,3,1.5259212991880073,0.20384772820302907,527.1158947061061,32.44919175301649,2.0,0,1
3.5968,12.0,5.841346153846154,1.0280448717948718,3140.0,3.173076923076923,38.49,-121.4,2,1.840909090909091,0.17599451303155006,119.46566167035938,568.7323359545636,1.0,1,0
4.6186,32.0,5.031390134529148,1.0119581464872944,2857.0,4.270553064275037,34.18,-119.19,3,1.1781589079453973,0.20112893642305407,494.1196002071385,88.26614828771801,2.0,0,1
4.4239,16.0,4.896551724137931,1.1551724137931034,689.0,1.9798850574712643,37.9,-122.52,3,2.4731494920174164,0.2359154929577465,16.478694122945317,575.2992463013006,1.0,0,0
3.84,42.0,4.315270935960591,1.064039408866995,713.0,3.5123152709359604,37.7,-122.46,2,1.2286115007012621,0.24657534246575347,9.06146369277966,555.6004194535366,2.0,0,0
2.6765,20.0,5.3008356545961,1.1002785515320337,919.0,2.5598885793871866,38.01,-121.32,2,2.070729053318825,0.20756699947451399,99.95205579943516,519.7269405164689,1.0,1,0
1.7273,19.0,3.432314410480349,1.2314410480349345,525.0,2.2925764192139737,32.8,-117.21,1,1.497142857142857,0.3587786259541985,727.4445473363047,169.0828910430179,1.0,0,1
5.2508,12.0,7.138248847926267,1.043778801843318,1433.0,3.30184331797235,35.5,-120.71,3,2.161898115840893,0.1462233699160749,295.3673167367389,276.8552356238205,1.0,0,0
3.8672,50.0,5.334801762114537,1.1497797356828194,523.0,2.303964757709251,37.88,-122.29,2,2.3154875717017207,0.21552436003303058,16.30152726229523,560.0229725426486,2.0,0,0
3.2448,20.0,4.204528853177502,1.078889700511322,3140.0,2.944485025566107,34.21,-118.44,2,1.42793351525676,0.2566018068102849,534.0247692750735,25.185908446436105,1.0,0,1
3.87,26.0,4.151923076923077,1.0057692307692307,1331.0,2.5596153846153844,33.91,-118.35,2,1.6220886551465066,0.24224177860120427,564.8793599795713,18.603346428201498,1.0,0,1
2.8824,39.0,5.2239747634069404,1.0504731861198735,866.0,2.7318611987381702,35.12,-120.57,2,1.912240184757506,0.20108695652173905,338.37838365613464,243.81122749834856,2.0,0,0
2.212,10.0,5.207762557077626,1.0136986301369864,1274.0,2.9086757990867578,40.67,-122.38,2,1.7904238618524335,0.1946514686540991,321.93831173980084,821.4068041689717,0.0,1,0
7.1148,28.0,6.829971181556196,1.014409221902017,832.0,2.397694524495677,33.63,-117.9,4,2.8485576923076925,0.14852320675105482,615.4201253962566,56.67083428910564,1.0,0,1
4.1544,16.0,6.405566600397615,1.0159045725646123,1425.0,2.8330019880715707,36.95,-120.09,3,2.261052631578947,0.15859714463066418,225.37046183261938,362.9660996092032,1.0,0,0
2.7366,40.0,3.196078431372549,1.0647058823529412,1568.0,3.074509803921569,34.08,-118.28,2,1.0395408163265305,0.3331288343558282,554.5936745826486,4.553676619831746,2.0,0,1
3.8839,35.0,6.931547619047619,1.1875,966.0,2.875,34.19,-118.58,2,2.410973084886128,0.17131816230141692,527.3797097120416,34.54196101293153,2.0,0,1
1.7422,21.0,5.011299435028248,1.0451977401129944,875.0,2.4717514124293785,40.69,-122.38,1,2.027428571428571,0.20856820744081175,324.1620823885301,823.3765163327721,1.0,1,0
0.987,52.0,4.328282828282828,1.1717171717171715,520.0,2.6262626262626263,39.73,-121.84,1,1.648076923076923,0.2707117852975496,223.12600321250818,707.5613319939295,2.0,1,0
4.2281,26.0,5.990062111801242,1.049689440993789,2288.0,2.8422360248447207,37.71,-121.93,3,2.1075174825174825,0.17523849025300708,43.63361911958976,524.9937078091207,1.0,0,0
4.0,35.0,4.938095238095238,0.9857142857142858,552.0,2.628571428571429,37.71,-122.12,2,1.878623188405797,0.19961427193828352,27.297309959196294,535.9743199400946,2.0,0,0
3.7083,26.0,8.483259384844768,1.048951048951049,293.0,4.550009016902082,33.92,-116.99,2,1.864448917206911,0.12364953154974682,650.3236023051589,116.5211477451029,1.0,0,1
2.2618,17.0,5.351282051282051,1.091025641025641,1845.0,2.3653846153846154,33.75,-117.11,2,2.262330623306233,0.20388116914230953,655.3635388705441,109.89416633491335,1.0,0,1
3.9191,36.0,6.110062893081761,1.059748427672956,711.0,2.2358490566037736,38.45,-122.69,2,2.732770745428973,0.17344312918167784,78.7122207639856,630.7676842531142,2.0,1,0
3.7716,20.0,4.176360225140713,1.123827392120075,3140.0,2.2670419011882426,33.79,-118.13,2,1.8422068965517242,0.2690925426774483,588.1111242690308,30.98540819041163,1.0,0,1
6.0859,29.0,6.081890812250333,1.0213049267643142,3140.0,2.4953395472703064,37.96,-122.08,4,2.437299893276414,0.1679255610290093,36.21100580252983,554.7618019321056,1.0,0,0
2.2639,15.0,3.845528455284553,0.9715447154471544,550.0,2.2357723577235773,36.82,-119.72,2,1.72,0.2526427061310782,261.3067287594067,335.55804514030024,1.0,0,0
3.3846,15.0,2.930327868852459,0.8770491803278688,1394.0,4.550009016902082,33.74,-117.91,2,0.6440268267528845,0.2993006993006993,605.5264804622332,46.40847170452555,1.0,0,1
5.2809,28.0,6.872727272727273,1.018181818181818,752.0,2.278787878787879,36.82,-119.82,3,3.015957446808511,0.14814814814814814,253.250906262346,339.2689471561876,1.0,0,0
2.7028,29.0,4.828326180257511,1.1373390557939915,1760.0,2.5178826895565094,34.03,-117.04,2,1.9176136363636362,0.23555555555555557,638.6602037347137,110.93591997463554,1.0,0,1
3.2917,28.0,4.512345679012346,0.9567901234567902,285.0,1.7592592592592593,34.29,-119.17,2,2.5649122807017544,0.21203830369357046,485.2404890678923,89.22602860133678,1.0,0,1
3.745,29.0,5.059113300492611,1.116584564860427,1785.0,2.931034482758621,33.98,-118.35,2,1.726050420168067,0.22070756247971435,558.878299882347,12.666564845409928,1.0,0,1
8.0483125,32.0,7.17004048582996,1.0148448043184886,3140.0,2.937246963562753,34.22,-118.19,5,2.4410751206064782,0.14153961980048937,548.522008932235,19.301994527124645,2.0,0,1
2.6613,26.0,5.19,1.0033333333333334,986.0,3.286666666666666,38.49,-121.49,2,1.5791075050709942,0.19332048811817598,113.71177995122353,572.7832567804177,1.0,1,0
6.155,52.0,7.048076923076923,0.9942307692307693,1470.0,2.826923076923077,37.82,-122.24,4,2.4931972789115644,0.14106412005457025,16.541354719370453,552.1232521476074,2.0,0,0
3.9688,52.0,4.877593360995851,1.024896265560166,1126.0,2.336099585062241,37.56,-122.31,2,2.087921847246892,0.2101233517652063,25.76297229008607,535.2360507974058,2.0,0,0
6.1359,16.0,4.0,1.048951048951049,45.0,1.8,37.96,-122.5,4,2.2222222222222223,0.26223776223776224,21.764275824939734,578.9875728860106,1.0,0,0
4.5491,43.0,5.984848484848484,1.0454545454545454,657.0,3.3181818181818183,34.12,-118.01,3,1.8036529680365294,0.17468354430379748,567.9375275178093,22.803966237644698,2.0,0,1
1.0481,19.0,4.181818181818182,1.053291536050157,1171.0,3.670846394984326,36.72,-119.8,1,1.139197267292912,0.2518740629685158,259.8232791408003,328.4723571629779,1.0,0,0
4.6957,13.0,6.189751801441153,1.088871096877502,2543.0,2.0360288230584467,38.42,-122.61,3,3.0401101061738105,0.17591514681153797,73.64528561979624,623.7133554416159,1.0,1,0
5.0605,24.0,5.660714285714286,0.9375,700.0,3.125,33.82,-117.89,3,1.8114285714285714,0.16561514195583596,600.0565606066198,41.60978357754187,1.0,0,1
7.3521,32.0,6.775757575757575,1.0545454545454545,818.0,2.478787878787879,37.99,-122.54,4,2.733496332518337,0.1556350626118068,26.15525844844631,583.8167359936823,2.0,0,0
3.9875,32.0,5.392241379310345,0.9482758620689656,700.0,3.0172413793103448,33.2,-117.35,2,1.7871428571428574,0.17585931254996004,684.920892574249,125.80202579595645,2.0,0,1
3.3289,37.0,4.934984520123839,0.9938080495356038,1003.0,3.1052631578947367,33.94,-118.15,2,1.5892323030907278,0.2013801756587202,574.2053502982336,15.17462419495236,2.0,0,1
2.7714,38.0,4.201612903225806,1.1653225806451613,773.0,3.1169354838709675,37.95,-122.36,2,1.3479948253557568,0.2773512476007678,20.156420888354027,569.9190342923084,2.0,0,0
7.1674,26.0,5.307807807807808,1.1231231231231231,1322.0,1.984984984984985,34.07,-118.44,4,2.6739788199697427,0.21159830268741162,545.8805061904291,18.19083993219489,1.0,0,1
4.2212,27.0,4.662162162162162,1.0315315315315314,782.0,3.5225225225225225,34.18,-119.2,3,1.3235294117647058,0.22125603864734297,493.59147694249646,89.17483767298634,1.0,0,1
3.5174,36.0,4.5479452054794525,1.0943683409436835,1357.0,2.0654490106544903,34.21,-118.23,2,2.201915991156964,0.24062918340026773,546.8563043393308,17.591810966090428,2.0,0,1
3.0096,42.0,3.8107142857142855,0.9142857142857144,608.0,2.1714285714285713,37.32,-121.91,2,1.754934210526316,0.2399250234301781,67.64162587426804,491.51449151915955,2.0,0,0
5.193,42.0,5.662100456621005,0.9155251141552512,1085.0,2.4771689497716896,33.99,-118.05,3,2.2857142857142856,0.16169354838709676,576.1200343614997,19.144724729446295,2.0,0,1
6.9238,25.0,5.944723618090452,1.0477386934673367,1076.0,2.7035175879396984,37.3,-122.04,4,2.1988847583643123,0.17624683009298395,62.510689024750796,497.90728172072727,1.0,0,0
